article_id,date,country,headline,news_topic,true_label,event_month,severity_weight,difficulty,hard_case_type,is_hard_case
ART000178,2022-01-12,Thailand,"Finance officials in Thailand revise growth expectations after a stronger quarter, after exporters reported stronger shipments",economy,other,,0,easy,none,no
ART000179,2022-01-12,Thailand,"General Preecha Anurak denies coup rumors after an overnight deployment near Bangkok, after images of armored vehicles circulated online",law,other,,0,hard,denial_or_rumor,yes
ART000180,2022-01-12,Thailand,"Hospital unions in Thailand press ministers for clarity on hospital staffing, while parents and students call for clarity",society,other,,0,easy,none,no
ART000181,2022-01-13,Guinea,"Commanders brief parliament on efforts to contain bandit attacks on traders, with merchants urging faster escorts for convoys",security,other,,0,easy,none,no
ART000182,2022-01-13,Guinea,"Guinea signs a memorandum on transport corridors and trade facilitation, as ministers seek financing for transport links",international,other,,0,easy,none,no
ART000183,2022-01-13,Guinea,"Flood mitigation plans dominate local radio in Conakry after heavy rain, as unions threaten further action",society,other,,0,easy,none,no
ART000184,2022-01-13,Mali,"President Ibrahim Sissoko meets coalition lawmakers as Mali debates port modernization, while labor unions press for wage talks",politics,other,,0,easy,none,no
ART000185,2022-01-13,Mali,"Interior officials in Mali announce new steps against smuggling routes near the northern corridor, as border officials tighten inspections",security,other,,0,easy,none,no
ART000186,2022-01-13,Mali,"Constitutional Court hears arguments on compensation claims after floods in Mali, as business groups lobby for clarity",law,other,,0,easy,none,no
ART000187,2022-01-13,Tunisia,"President Karim Ben Salem asks judges to clarify whether a revised charter would restart the presidential clock, despite boycott threats from opposition groups in Tunis",politics,term_limit_evasion,,2,hard,soft_positive,yes
ART000188,2022-01-13,Tunisia,"Security forces in Tunisia escort commercial convoys through high-risk areas, after commanders briefed lawmakers on the operation",security,other,,0,easy,none,no
ART000189,2022-01-13,Tunisia,"Tunisia's exporters say uncertainty over judicial reforms in Thailand is delaying payments, even though domestic institutions remain unchanged",international,other,,0,hard,foreign_event_reference,yes
ART000190,2022-01-13,Bolivia,"Bolivian Armed Forces begins a routine training exercise near La Paz, with merchants urging faster escorts for convoys",security,other,,0,easy,none,no
ART000191,2022-01-13,Bolivia,"Diplomats in La Paz discuss whether term-limit tensions in Mali could disrupt regional summits, with most concern focused on trade and migration rather than regime change at home",international,other,,0,hard,foreign_event_reference,yes
ART000192,2022-01-13,Bolivia,"President Lucia Quispe meets coalition lawmakers as Bolivia debates port modernization, as local election preparations begin",politics,other,,0,easy,none,no
ART000193,2022-01-13,Thailand,"ASEAN envoys visit Bangkok to discuss migration procedures, while diplomats prepare a joint communiqué",international,other,,0,easy,none,no
ART000194,2022-01-13,Thailand,"Civil society groups in Thailand launch a campaign on flood response plans, after a late-night meeting with ministers",society,other,,0,easy,none,no
ART000195,2022-01-13,Thailand,"Security forces in Thailand escort commercial convoys through high-risk areas, with merchants urging faster escorts for convoys",security,other,,0,easy,none,no
ART000196,2022-01-14,Guinea,"Business leaders in Conakry warn that port delays are raising costs for importers, after exporters reported stronger shipments",economy,other,,0,easy,none,no
ART000197,2022-01-14,Guinea,"Keita rejects calls for a cabinet reshuffle during talks in Conakry, as local election preparations begin",politics,other,,0,easy,none,no
ART000198,2022-01-14,Guinea,"Supreme Council of Magistrates backs a digital filing reform meant to reduce case backlogs in Guinea, as reformers argue that efficiency is being mistaken for politicization",law,other,,0,hard,institutional_reform_noise,yes
ART000199,2022-01-14,Mali,"Officials in Bamako call viral claims about a looming takeover baseless, as lawyers ask the cabinet to publish the full draft decree",security,other,,0,hard,denial_or_rumor,yes
ART000200,2022-01-14,Mali,"Commanders brief parliament on efforts to contain smuggling routes near the northern corridor, after commanders briefed lawmakers on the operation",security,other,,0,easy,none,no
ART000201,2022-01-14,Mali,"Finance officials in Mali revise growth expectations after a stronger quarter, after exporters reported stronger shipments",economy,other,,0,easy,none,no
ART000202,2022-01-14,Tunisia,"Interior officials in Tunisia announce new steps against illegal mining camps, after commanders briefed lawmakers on the operation",security,other,,0,easy,none,no
ART000203,2022-01-14,Tunisia,"Teachers in Tunis suspend a strike while negotiations continue over hospital staffing, as unions threaten further action",society,other,,0,easy,none,no
ART000204,2022-01-14,Tunisia,"Talk radio in Tunisia revives memories of the 2022 power struggle during a debate on reform, while ministers insist the current situation is different",politics,other,,0,hard,historical_reference,yes
ART000205,2022-01-14,Bolivia,"Talk radio in Bolivia revives memories of the 2019 power struggle during a debate on reform, without any sign of an immediate rupture in state institutions",politics,other,,0,hard,historical_reference,yes
ART000206,2022-01-14,Bolivia,"Andean Community envoys visit La Paz to discuss border trade rules, as ministers seek financing for transport links",international,other,,0,easy,none,no
ART000207,2022-01-14,Bolivia,"Bolivia's exporters say uncertainty over judicial reforms in Thailand is delaying payments, even though domestic institutions remain unchanged",international,other,,0,hard,foreign_event_reference,yes
ART000208,2022-01-14,Thailand,"Prime Minister Aran Chaiyasit meets coalition lawmakers as Thailand debates grain reserves, as local election preparations begin",politics,other,,0,easy,none,no
ART000209,2022-01-14,Thailand,"Hospital unions in Thailand press ministers for clarity on youth job programs, as unions threaten further action",society,other,,0,easy,none,no
ART000210,2022-01-14,Thailand,"Hospital unions in Thailand press ministers for clarity on urban transport strikes, as unions threaten further action",society,other,,0,easy,none,no
ART000211,2022-01-15,Guinea,"President Mamadou Keita meets coalition lawmakers as Guinea debates teacher hiring, as local election preparations begin",politics,other,,0,easy,none,no
ART000212,2022-01-15,Guinea,"President Mamadou Keita says judicial salaries and infrastructure will be discussed in the next budget, as business groups lobby for clarity",law,other,,0,easy,none,no
ART000213,2022-01-15,Guinea,"Banks in Guinea tighten checks after political unrest in Thailand unsettles cross-border transfers, with most concern focused on trade and migration rather than regime change at home",international,other,,0,hard,foreign_event_reference,yes
ART000214,2022-01-15,Mali,"Alliance for Sovereignty lawmakers propose routine updates to court budgeting and case management, as reformers argue that efficiency is being mistaken for politicization",law,other,,0,hard,institutional_reform_noise,yes
ART000215,2022-01-15,Mali,"Mali's parliament opens a new session focused on municipal finance rules, as local election preparations begin",politics,other,,0,easy,none,no
ART000216,2022-01-15,Mali,"Business leaders in Bamako warn that port delays are raising costs for importers, after exporters reported stronger shipments",economy,other,,0,easy,none,no
ART000217,2022-01-15,Tunisia,"Tunisia's parliament opens a new session focused on grain reserves, ahead of next month's budget session",politics,other,,0,easy,none,no
ART000218,2022-01-15,Tunisia,"Tunisia's central bank keeps rates unchanged as transport costs remain volatile, after exporters reported stronger shipments",economy,other,,0,easy,none,no
ART000219,2022-01-15,Tunisia,"Tunisia's central bank keeps rates unchanged as currency pressure eases in urban markets, after exporters reported stronger shipments",economy,other,,0,easy,none,no
ART000220,2022-01-15,Bolivia,"Lithium exporters in Bolivia welcome a new logistics package, with traders expecting a stable harvest season",economy,other,,0,easy,none,no
ART000221,2022-01-15,Bolivia,"Bolivia's central bank keeps rates unchanged as food prices cool for a second month, after exporters reported stronger shipments",economy,other,,0,easy,none,no
ART000222,2022-01-15,Bolivia,"Andean Community envoys visit La Paz to discuss joint patrol coordination, amid new talks on migration and trade",international,other,,0,easy,none,no
ART000223,2022-01-15,Thailand,"Pimchanok Saelim asks for parliamentary hearings on fuel subsidies in Thailand, while labor unions press for wage talks",politics,other,,0,easy,none,no
ART000224,2022-01-15,Thailand,"Justice Minister Narin Phol opens disciplinary cases against magistrates who freed opposition activists, after judges demanded safeguards for tenure and case assignment",law,judiciary_weakening,,1,easy,none,no
ART000225,2022-01-15,Thailand,"Rice exporters in Thailand welcome a new logistics package, after exporters reported stronger shipments",economy,other,,0,easy,none,no
